/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_14_F_1,6726,21726
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_14_F_2,5642,20642
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_14_M_1,5257,20257
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_14_M_2,5860,20860
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_2m_F_1,6967,21967
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_2m_F_2,4962,19962
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_2m_M_1,4073,19073
/dfs5/bio/erebboah/snrna/adrenal/10x/10x_A_2m_M_2,5717,20717
