/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_14_M_2,7734,22734
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_14_F_1,7487,22487
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_14_F_2,7641,22641
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_14_M_1,9632,24632
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_2m_F_1,3799,18799
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_2m_F_2,4752,19752
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_2m_M_1,2895,17895
/dfs5/bio/erebboah/snrna/hippocampus/shallow_10x/HC_2m_M_2,1114,16114
